,Time,Title,Link
126,2023-03-21 09:59:00,PVR gains as ICICI Prudential and SBI Mutual Fund pick up Warburg Pincus’ stake,https://www.moneycontrol.com/news/business/stocks/pvr-gains-as-icici-prudential-and-sbi-mutual-fund-pick-up-warburg-pincus-stake-10283251.html
127,2023-03-21 09:41:00,"Sterling & Wilson spikes 6% on Rs 2,100-crore NTPC REL order",https://www.moneycontrol.com/news/business/stocks/sterling-wilson-spikes-6-on-rs-2100-crore-ntpc-rel-order-10283131.html
128,2023-03-21 09:40:00,Sell USDINR; target of : 82.40 : ICICI Direct,https://www.moneycontrol.com/news/business/stocks/sell-usdinr-target-of-82-40-icici-direct-10283221.html
129,2023-03-21 09:55:00,J Kumar Infra rides high after JV bags Rs 182 crore Bengaluru Metro order,https://www.moneycontrol.com/news/business/markets/j-kumar-infra-rides-high-after-jv-bags-rs-182-crore-bengaluru-metro-order-10283101.html
130,2023-03-21 09:32:00,Diamond in the dust: This premium bike maker is available at a discount,https://www.moneycontrol.com/news/business/moneycontrol-research/diamond-in-the-dust-this-premium-bike-maker-is-available-at-a-discount-10282951.html
131,2023-03-21 09:29:00,Lupin shares gain after partner receives USFDA approval to 2 drugs,https://www.moneycontrol.com/news/business/stocks/lupin-shares-gain-after-partner-receives-usfda-approval-to-2-drugs-10282791.html
132,2023-03-21 02:32:00,"Amplus Solar plans Rs 1,500 crore investment in Andhra Pradesh to set up distributed green hydrogen plants",https://www.moneycontrol.com/news/business/amplus-solar-plans-rs-1500-crore-investment-in-andhra-pradesh-to-set-up-distributed-green-hydrogen-plants-10285621.html
133,2023-03-21 02:23:00,Turkish Airlines looking for cooperation with Air India,https://www.moneycontrol.com/news/business/turkish-airlines-looking-for-cooperation-with-air-india-10285521.html
134,2023-03-21 01:57:00,Elista to invest Rs 250 crore to set up new facility in Andhra Pradesh,https://www.moneycontrol.com/news/business/elista-to-invest-rs-250-crore-to-set-up-new-facility-in-andhra-pradesh-10285391.html
135,2023-03-21 01:41:00,"India has great opportunities, says Emirates Airline President Tim Clark",https://www.moneycontrol.com/news/business/india-has-great-opportunities-says-emirates-airline-president-tim-clark-10285291.html
136,2023-03-21 12:28:00,NMDC hikes iron ore lump rate by Rs 100/tonne; fines Rs 200 per tonne,https://www.moneycontrol.com/news/business/nmdc-hikes-iron-ore-lump-rate-by-rs-100tonne-fines-rs-200-per-tonne-10284811.html
137,2023-03-21 12:00:00,Accenture to acquire Bengaluru-based AI firm Flutura,https://www.moneycontrol.com/news/business/accenture-to-acquire-bengaluru-based-ai-firm-flutura-10284601.html
138,2023-03-21 12:25:00,Tata Group likely in talks to engage outgoing TCS CEO Rajesh Gopinathan beyond September 15,https://www.moneycontrol.com/news/business/discussion-at-tata-group-on-to-engage-rajesh-gopinathan-beyond-september-15-10284471.html
139,2023-03-21 09:45:00,"PLI benefits to AC makers will come once component ecosystem fully develops, says Blue Star MD",https://www.moneycontrol.com/news/opinion/pli-benefits-to-ac-makers-component-ecosystem-develops-says-blue-star-md-b-thiagarajan-10282731.html
140,2023-03-21 09:45:00,"Stock exchange daily cash volumes fell over 20% in FY23, most in 11 years",https://www.moneycontrol.com/news/business/markets/stock-exchange-daily-cash-volumes-fell-over-20-in-fy23-most-in-11-years-10283201.html
141,2023-03-21 10:26:00,Chart of the Day | Electricity demand exceeds FY22 levels in 11 months ,https://www.moneycontrol.com/news/opinion/electricity-demand-exceeds-fy22-levels-in-11-months-10283071.html
142,2023-03-21 09:20:00,"Motilal Oswal Securities gives 'buy' rating to Phoenix Mills, sees 31% upside",https://www.moneycontrol.com/news/business/earnings/motilal-oswal-securities-gives-buy-rating-to-phoenix-mills-sees-31-upside-10282931.html
143,2023-03-21 08:48:00,Bharti Airtel rolls out family plans starting Rs 599 to increase postpaid user base,https://www.moneycontrol.com/news/business/bharti-airtel-rolls-out-family-plans-starting-rs-599-to-increase-postpaid-user-base-10282851.html
144,2023-03-21 01:01:00,Charging Ahead: Hotels are adding EV chargers on popular routes to drive travel demand,https://www.moneycontrol.com/news/trends/travel/charging-ahead-hotels-are-adding-ev-chargers-on-popular-routes-to-drive-travel-demand-10282621.html
145,2023-03-21 07:21:00,Warburg Pincus sells 2.49% stake in PVR for Rs 380 crore,https://www.moneycontrol.com/news/business/warburg-pincus-sells-2-49-stake-in-pvr-for-rs-380-crore-10282591.html
146,2023-03-21 07:14:00,Adani sees financial closure for petrochemical project in six months,https://www.moneycontrol.com/news/business/adani-sees-financial-closure-for-petrochemical-project-in-six-months-10282541.html
147,2023-03-21 06:23:00,Air India confident on funding for world’s biggest Aircraft deal,https://www.moneycontrol.com/news/business/air-india-confident-on-funding-for-worlds-biggest-aircraft-deal-10282441.html
148,2023-03-21 08:47:00,NTPC green venture teams up with Indian Oil for renewable energy projects,https://www.moneycontrol.com/news/business/announcements/indian-oil-and-ntpcs-renewable-arm-to-form-jv-for-green-energy-projects-10281231.html
149,2023-03-21 06:36:00,"Adani Group clarifies rationale for suspension of work on Rs 34,900-cr petchem plant",https://www.moneycontrol.com/news/business/companies/adani-group-clarifies-suspension-of-work-on-rs-34900-crore-petchem-project-10280651.html
150,2023-03-20 02:04:00,SpiceJet significantly restructuring balance sheet: Ajay Singh,https://www.moneycontrol.com/news/business/spicejet-significantly-restructuring-balance-sheet-ajay-singh-10279361.html
151,2023-03-20 01:35:00,"Samsung to invest in smart manufacturing capability, research and development in India",https://www.moneycontrol.com/news/business/samsung-to-invest-in-smart-manufacturing-capability-research-and-development-in-india-10279121.html
152,2023-03-20 01:32:00,Ganga Realty to invest Rs 750 crore to build affordable housing project,https://www.moneycontrol.com/news/business/ganga-realty-to-invest-rs-750-crore-to-build-affordable-housing-project-10279111.html
153,2023-03-20 01:24:00,IndiGo embarking on next level of growth: CEO Pieter Elbers,https://www.moneycontrol.com/news/business/indigo-embarking-on-next-level-of-growth-ceo-pieter-elbers-10278971.html
154,2023-03-21 11:55:00,Tata Group in talks to engage outgoing TCS boss Gopinathan beyond September 15,https://economictimes.indiatimes.com/news/company/corporate-trends/discussion-at-tata-group-on-to-engage-gopinathan-beyond-september-15/articleshow/98854360.cms
155,2023-03-21 02:10:00,Hyundai drives in new Verna starting at Rs 10.89 lakh; hots up competition in mid-size sedan segment,https://economictimes.indiatimes.com/industry/auto/cars-uvs/hyundai-drives-in-new-verna-starting-at-rs-10-89-lakh-hots-up-competition-in-mid-size-sedan-segment/articleshow/98859387.cms
156,2023-03-21 02:31:00,Bulwark of India’s economic expansion: Seven ways how banks can unlock growth now,https://economictimes.indiatimes.com/industry/banking/finance/bulwark-of-indias-economic-growth-seven-ways-how-banks-can-unlock-growth-now/articleshow/98859555.cms
157,2023-03-21 01:46:00,"Pace of road construction outpaces awarding in January, likely to improve further in fourth quarter",https://economictimes.indiatimes.com/industry/indl-goods/svs/construction/pace-of-road-construction-outpaces-awarding-in-january-likely-to-improve-further-in-fourth-quarter/articleshow/98858659.cms
158,2023-03-21 02:29:00,Amplus Solar to set up multiple distributed green hydrogen plants in Andhra Pradesh,https://economictimes.indiatimes.com/industry/renewables/amplus-solar-to-set-up-multiple-distributed-green-hydrogen-plants-in-andhra-pradesh/articleshow/98859714.cms
159,2023-03-21 12:47:00,L&T wins major contracts for its hydrocarbon business,https://economictimes.indiatimes.com/industry/indl-goods/svs/engineering/lt-wins-major-contracts-for-its-hydrocarbon-business/articleshow/98856930.cms
160,2023-03-21 02:02:00,"India has great opportunities, says Emirates Airline President Tim Clark",https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/india-has-great-opportunities-says-emirates-airline-president-tim-clark/articleshow/98858761.cms
161,2023-03-21 09:21:00,The 11 days of turmoil that brought down four banks and left a fifth teetering,https://economictimes.indiatimes.com/industry/banking/finance/the-11-days-of-turmoil-that-brought-down-four-banks-and-left-a-fifth-teetering/articleshow/98849256.cms
162,2023-03-21 12:31:00,Average salaries expected to increase by 10.2% in 2023: EY Future of Pay report,https://economictimes.indiatimes.com/news/company/corporate-trends/average-salaries-expected-to-increase-by-10-2-in-2023-ey-future-of-pay-report/articleshow/98856441.cms
163,2023-03-21 11:27:00,India’s office sector may see 35-38 mn sq ft of leasing during 2023 in an optimistic scenario: Colliers,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/indias-office-sector-can-see-leasing-of-35-38-mn-sq-ft-during-2023-in-an-optimistic-scenario-colliers/articleshow/98854047.cms
164,2023-03-21 10:57:00,Major metro airports to have capacity to handle 500 million passengers: Aviation Secretary Bansal,https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/major-metro-airports-to-have-capacity-to-handle-500-million-passengers-aviation-secretary-bansal/articleshow/98852149.cms
165,2023-03-21 07:40:00,India will have more than 140 million air passengers in FY 2024: Jyotiraditya Scindia,https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/india-will-have-more-than-140-million-air-passengers-in-fy-2024-jyotiraditya-scindia/articleshow/98844914.cms
166,2023-03-21 06:54:00,Plugged in: Royal Enfield plans 'differentiated' electric vehicles,https://economictimes.indiatimes.com/industry/auto/two-wheelers-three-wheelers/plugged-in-royal-enfield-plans-differentiated-electric-vehicles/articleshow/98843168.cms
167,2023-03-21 11:23:00,"Amul readies to take on the 'Cokes of the world,' says MD Jayen Mehta",https://economictimes.indiatimes.com/industry/cons-products/fmcg/amul-readies-to-take-on-the-cokes-of-the-world-says-md-jayen-mehta/articleshow/98843180.cms
168,2023-03-21 15:26:35.752183,US bank rout dents sentiment! D-St suffers more than Wall St,https://economictimes.indiatimes.com/markets/web-stories/banking-crisis-weighing-down-global-markets-d-st-suffers-more-than-wall-st/slideshow/98860267.cms
169,2023-03-21 15:26:35.752183,Rs 500 cr-fund manager's 3-pt plan for solid returns,https://economictimes.indiatimes.com/markets/expert-view/govind-jhawar-who-manages-rs-500-cr-in-aum-unveils-his-3-step-methodology-to-generate-return-with-safety/articleshow/98849600.cms
170,2023-03-21 15:26:35.752183,Udayshivakumar Infra IPO sails through on Day 2,https://economictimes.indiatimes.com/markets/ipos/fpos/udayshivakumar-infra-ipo-sails-through-on-day-2-despite-weak-market-sentiments/articleshow/98857970.cms
171,2023-03-21 15:26:35.752183,Shining Bright: ​600% surge in 4 years! Bitcoin beats peers by a wide margin,https://economictimes.indiatimes.com/markets/web-stories/600-surge-in-4-years-bitcoin-beats-peers-by-wide-margin/slideshow/98858457.cms
172,2023-03-21 15:26:35.752183,"Nazara Tech can rally up to 44%, says ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/news/compelling-buy-nazara-tech-can-rally-up-to-44-says-icici-securities/articleshow/98858975.cms
173,2023-03-21 15:26:35.752183,"CLSA sees 35% upside in RIL, Jio/Retail arm IPOs in 1 yr",https://economictimes.indiatimes.com/markets/stocks/news/clsa-sees-35-upside-in-ril-chances-of-jio/retail-arm-ipos-in-next-12-months/articleshow/98855810.cms
174,2023-03-21 15:26:35.752183,How should investors approach OMC stocks with churn in crude oil prices,https://economictimes.indiatimes.com/markets/stocks/news/how-should-investors-approach-omc-stocks-with-churn-in-crude-oil-prices/articleshow/98855559.cms
175,2023-03-21 15:26:35.752183,SVB Saga: Spotlight on fin stability; what'll Fed do now,https://economictimes.indiatimes.com/markets/stocks/news/svb-collapse-puts-limelight-on-financial-over-macro-stability-what-will-fed-do-now/articleshow/98853112.cms
176,2023-03-21 15:26:35.752183,UTI AMC shares jump 8% after PPFAS MF adds stake,https://economictimes.indiatimes.com/markets/stocks/news/uti-amc-shares-jump-8-after-ppfas-mf-adds-stake/articleshow/98854523.cms
177,2023-03-21 15:26:35.752183,PMS funds picked 12 new stocks in Feb. Should you too?,https://economictimes.indiatimes.com/markets/stocks/news/top-pms-funds-picked-these-12-new-stocks-last-month-should-you-follow-suit/articleshow/98850757.cms
178,2023-03-21 15:26:35.752183,Bitcoin zooms 40% in 2 wks! Banking crisis fuelling rally?,https://economictimes.indiatimes.com/markets/cryptocurrency/bitcoin-zooms-40-in-less-than-2-weeks-is-banking-crisis-fuelling-crypto-rally/articleshow/98855655.cms
179,2023-03-21 15:26:35.752183,These stocks can act as coolants amid heat by global crisis,https://economictimes.indiatimes.com/markets/stocks/news/d-street-feeling-the-heat-of-global-crisis-but-these-stocks-can-be-coolants-to-your-portfolio/articleshow/98852622.cms
180,2023-03-21 15:26:35.752183,JPMorgan owned LME 'nickel' was actually bags of stones,https://economictimes.indiatimes.com/markets/commodities/news/jpmorgan-owned-the-lme-nickel-that-was-actually-bags-of-stones/articleshow/98855375.cms
181,2023-03-21 15:26:35.752183,11 smallcap favourite stocks of 5 top life insurance houses,https://economictimes.indiatimes.com/markets/stocks/news/kpit-tech-among-11-smallcap-favourites-of-5-top-life-insurance-houses/on-radar/slideshow/98852309.cms
182,2023-03-21 15:26:35.752183,"BofA Securities slashes Nifty Dec target to 18,000",https://economictimes.indiatimes.com/markets/stocks/news/bofa-securities-slashes-nifty-2023-target-by-8-to-18000/articleshow/98851591.cms
183,2023-03-21 15:26:35.752183,"Sterling & Wilson up over 6% after Rs 2,100 cr order win",https://economictimes.indiatimes.com/markets/stocks/news/sterling-wilsons-shares-climb-over-6-after-bagging-rs-2100-crore-order/articleshow/98854161.cms
184,2023-03-21 15:26:35.752183,IndiaFirst Life Insurance gets SEBI approval to float IPO,https://economictimes.indiatimes.com/markets/ipos/fpos/indiafirst-life-insurance-gets-sebi-approval-to-float-ipo/articleshow/98853517.cms
185,2023-03-21 15:26:36.046430,Accenture to acquire AI company Flutura: Deal terms not disclosed,https://www.business-standard.com/article/companies/accenture-to-acquire-ai-company-flutura-deal-terms-not-disclosed-123032100416_1.html
186,2023-03-21 15:26:36.063576,Amul aiming to become a total foods and beverages company: MD Jayen Mehta,https://www.business-standard.com/article/companies/amul-aiming-to-become-a-total-foods-and-beverages-company-md-jayen-mehta-123032100360_1.html
187,2023-03-21 15:26:36.064562,Foreign bank crisis may impact Indian IT services FY24 growth: Analysts,https://www.business-standard.com/article/companies/foreign-bank-crisis-may-impact-indian-it-services-fy24-growth-analysts-123032100375_1.html
188,2023-03-21 15:26:36.064562,"Samsung eyes expansion, planning to make India smartphone manufacturing hub",https://www.business-standard.com/article/companies/samsung-planning-india-expansion-to-develop-it-into-a-manufacturing-hub-123032100337_1.html
189,2023-03-21 15:26:36.064562,"Reliance planning hotels, resorts, lodging facility near Statue of Unity",https://www.business-standard.com/article/companies/reliance-planning-hotels-resorts-lodging-facility-near-statue-of-unity-123032100236_1.html
190,2023-03-21 15:26:36.064562,"Flipkart undertakes management rejig amid resignations, high costs: Report",https://www.business-standard.com/article/companies/flipkart-undertakes-management-rejig-amid-resignations-high-costs-report-123032100265_1.html
191,2023-03-21 15:26:36.064562,Our sourcing from India has grown from 11% to over 23%: Bayer's Santos,https://www.business-standard.com/article/companies/our-sourcing-from-india-has-grown-from-11-to-over-23-bayer-s-santos-123032100104_1.html
192,2023-03-21 15:26:36.064562,JPMorgan CEO leading talks for new First Republic rescue plan: Report,https://www.business-standard.com/article/companies/jpmorgan-ceo-leading-talks-for-new-first-republic-rescue-plan-report-123032001415_1.html
193,2023-03-21 15:26:36.064562,India can play leading role in sustainable aviation fuel: Akasa's Ghosh,https://www.business-standard.com/article/companies/india-can-play-leading-role-in-sustainable-aviation-fuel-akasa-s-ghosh-123032001394_1.html
194,2023-03-21 15:26:36.327685,4 reasons why HSBC thinks Zomato is a great buy at the current levels,https://www.business-standard.com/article/markets/4-reasons-why-hsbc-thinks-zomato-is-a-great-buy-at-the-current-levels-123032100345_1.html
195,2023-03-21 15:26:36.354321,"Indian banks' dependence on AT1 bonds limited, impact on pricing: Analysts",https://www.business-standard.com/article/finance/indian-banks-dependence-on-at1-bonds-limited-impact-on-pricing-analysts-123032100449_1.html
196,2023-03-21 15:26:36.354321,BS Special What does real estate tell us about the Indian economy?,https://www.business-standard.com/the-morning-show/video/todays-special/what-does-real-estate-tell-us-about-the-indian-economy-2348.htm
197,2023-03-21 15:26:36.354321,"Stock Market Live: Sensex rallies 450 pts; RIL, Titan, Bajaj twins shine",https://www.business-standard.com/article/markets/stock-market-live-nifty-sensex-fii-dii-crude-oil-inflation-rupee-123032100106_1.html
198,2023-03-21 15:26:36.354321,Watch How should investors approach bank stocks?,https://www.business-standard.com/the-morning-show/video/market/how-should-investors-approach-bank-stocks-2346.htm
199,2023-03-21 15:26:36.354321,Crypto decouples from global financial markets amid banking sector gloom,https://www.business-standard.com/article/markets/crypto-decouples-from-global-financial-markets-amid-banking-sector-gloom-123032100291_1.html
200,2023-03-21 15:26:36.354321,"MCX Crude Oil may break Rs 5,000-mark; Natural Gas remains weak",https://www.business-standard.com/article/markets/mcx-crude-oil-may-break-rs-5-000-mark-natural-gas-remains-weak-123032100188_1.html
201,2023-03-21 15:26:36.354321,Opinion Will the global economy bend or break?,https://www.business-standard.com/article/opinion/will-the-global-economy-bend-or-break-123032001401_1.html
202,2023-03-21 15:26:36.354321,Zee Entertainment zooms 14% in 4 days on hopes of settlement with lenders,https://www.business-standard.com/article/markets/zee-extends-gain-on-hopes-of-settlement-with-lenders-up-14-in-4-days-123032100589_1.html
203,2023-03-21 15:26:36.354321,UTI AMC surges 8% after PPFAS MF buys 1.1 million shares via block deal,https://www.business-standard.com/article/markets/uti-amc-surges-8-after-ppfas-mf-buys-1-1-million-shares-via-block-deal-123032100193_1.html
204,2023-03-21 15:26:36.355318,"Sterling & Wilson jumps 9% as it emerges bidder for Rs 2,100 cr project",https://www.business-standard.com/article/markets/sterling-wilson-up-9-on-emerges-successful-bidder-for-rs-2100-cr-project-123032100286_1.html
205,2023-03-21 15:26:36.355318,Manappuram Finance extends gain; stock rallies 14% thus far in March,https://www.business-standard.com/article/markets/manappuram-finance-extends-gain-stock-rallies-14-thus-far-in-march-123032100474_1.html
206,2023-03-21 15:26:36.355318,"Hariom Pipe hits new high, up 4% on shareholders nod for preferential issue",https://www.business-standard.com/article/markets/hariom-pipe-hits-new-high-up-4-on-shareholders-nod-for-preferential-issue-123032100256_1.html
207,2023-03-21 15:26:36.355318,HDFC AMC gains 5% after SBI MF bought over 2% stake via open market,https://www.business-standard.com/article/markets/hdfc-amc-gains-5-after-sbi-mf-buys-over-2-stake-via-open-market-123032100372_1.html
208,2023-03-21 15:26:36.355318,This private sector lender saw sharpest intra-day surge in 10 months,https://www.business-standard.com/article/markets/csb-bank-soars-13-sharpest-intra-day-surge-in-10-months-on-heavy-volumes-123032100634_1.html
209,2023-03-21 15:26:36.355318,NMDC hikes iron ore lump rate by Rs 100/tonne; fines Rs 200 per tonne,https://www.business-standard.com/article/companies/nmdc-hikes-iron-ore-lump-rate-by-rs-100-tonne-fines-rs-200-per-tonne-123032100430_1.html
210,2023-03-22 05:58:00,Buy TTK Prestige; target of Rs 857: Geojit,https://www.moneycontrol.com/news/business/stocks/buy-ttk-prestige-target-of-rs-857-geojit-10293961.html
211,2023-03-22 05:48:00,Buy Vinati organics; target of Rs 2148: Geojit,https://www.moneycontrol.com/news/business/stocks/buy-vinati-organics-target-of-rs-2148-geojit-10293921.html
212,2023-03-22 04:06:00,Gainers & Losers: 10 stocks that moved the most on March 22,https://www.moneycontrol.com/news/photos/business/stocks/gainers-losers-10-stocks-that-moved-the-most-on-march-22-2-10293061.html
213,2023-03-22 03:49:00,"LIVE: Nifty Around 17,150, Sensex Up 120 Points | Bajar Gupshup",https://www.moneycontrol.com/news/videos/business/stocks/live-nifty-around-17150-sensex-up-120-points-bajar-gupshup-10292911.html
214,2023-03-22 04:41:00,"Taking Stock | Sensex, Nifty end with moderate gains ahead of Fed rate decision",https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-nifty-end-with-moderate-gains-ahead-of-fed-rate-decision-10292971.html
215,2023-03-22 02:31:00,Tax raids on firms emerge as latest headache for investors,https://www.moneycontrol.com/news/business/stocks/tax-raids-on-firms-emerge-as-latest-headache-for-investors-10292261.html
216,2023-03-22 01:41:00,Emami surges 8% as board mulls share buyback,https://www.moneycontrol.com/news/business/stocks/emami-surges-8-as-board-mulls-share-buyback-10291911.html
217,2023-03-22 01:23:00,Buy Supreme Industries; target of Rs 3000: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-supreme-industries-target-of-rs-3000-sharekhan-10292121.html
218,2023-03-22 01:19:00,Buy Zydus Lifesciences; target of Rs 572: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-zydus-lifesciences-target-of-rs-572-sharekhan-2-10292081.html
219,2023-03-22 02:04:00,Asian Energy shares zoom on order win worth Rs 165 crore,https://www.moneycontrol.com/news/business/markets/asian-energy-shares-zoom-on-order-win-worth-rs-165-crore-10291851.html
220,2023-03-22 12:56:00,Neutral Clean Science and Technology; target of Rs 1345: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/neutral-clean-science-and-technology-target-of-rs-1345-motilal-oswal-10291881.html
221,2023-03-22 12:46:00,Buy InterGlobe Aviation; target of Rs 2600: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-interglobe-aviation-target-of-rs-2600-emkay-global-financial-10291651.html
222,2023-03-22 12:37:00,CLSA's ratings upgrades trigger gains in life insurance stocks,https://www.moneycontrol.com/news/business/markets/clsas-ratings-upgrades-trigger-gains-in-life-insurance-stocks-10291101.html
223,2023-03-22 12:26:00,"Motilal Oswal retains buy rating on Manappuram Finance, sees 26% upside",https://www.moneycontrol.com/news/business/stocks/motilal-oswal-retains-buy-rating-on-manappuram-finance-sees-26-upside-10291371.html
224,2023-03-22 11:46:00,USDINR is expected to trade higher: Way2Wealth,https://www.moneycontrol.com/news/business/stocks/usdinr-is-expected-to-trade-higher-way2wealth-2-10291051.html
225,2023-03-22 11:32:00,"A hospital stock with best-in-class operating metrics, growth plans",https://www.moneycontrol.com/news/business/moneycontrol-research/a-hospital-stock-with-best-in-class-operating-metrics-growth-plans-10290791.html
226,2023-03-22 04:25:00,Sobha share price tumbles as tax sleuths raid premises,https://www.moneycontrol.com/news/business/stocks/sobha-share-price-tumbles-as-tax-sleuths-raid-premises-10290621.html
227,2023-03-22 10:56:00,"IOC pares early gains; board approves feasibility study for Rs 61,000 crore petchem foray",https://www.moneycontrol.com/news/business/stocks/ioc-pares-early-gains-board-approves-feasibility-study-for-rs-61000-crore-petchem-foray-10290641.html
228,2023-03-22 10:38:00,Agri Picks Report: Geojit,https://www.moneycontrol.com/news/business/stocks/agri-picks-report-geojit-647-10290651.html
229,2023-03-22 10:25:00,Sula Vineyards raises a toast to 44% upside by CLSA. Check out the details here,https://www.moneycontrol.com/news/business/stocks/sula-vineyards-raises-a-toast-to-44-upside-by-clsa-check-out-the-details-here-10290311.html
230,2023-03-22 10:01:00,Patel Engineering stock gains on bagging order worth Rs 511 crore along with JV Partner,https://www.moneycontrol.com/news/business/stocks/patel-engineering-stock-gains-on-bagging-order-worth-rs-511-crore-along-with-jv-partner-10290231.html
231,2023-03-22 11:28:00,Buzzing Stock | Why CLSA sees nearly 40% upside in M&M,https://www.moneycontrol.com/news/business/stocks/why-clsa-sees-nearly-40-upside-in-mm-10290281.html
232,2023-03-22 09:44:00,"Hind Zinc to turn net debt from net cash after Rs 11,000-cr dividend payout: Analysts",https://www.moneycontrol.com/news/business/stocks/hind-zinc-to-turn-net-debt-from-net-cash-after-rs-11000-cr-dividend-payout-analysts-10289871.html
233,2023-03-22 09:39:00,Why this high-quality midcap deserves a look,https://www.moneycontrol.com/news/business/earnings/why-this-high-quality-midcap-deserves-a-look-10290221.html
234,2023-03-22 09:32:00,Zydus Lifesciences shares gain following USFDA approval for Tofacitinib tablets,https://www.moneycontrol.com/news/business/stocks/zydus-lifesciences-shares-gain-following-usfda-approval-for-tofacitinib-tablets-10289851.html
235,2023-03-22 06:10:00,Reliance Consumer Products broadens portfolio with home and personal care products,https://www.moneycontrol.com/news/business/companies/reliance-consumer-products-broadens-portfolio-with-home-and-personal-care-products-10292771.html
236,2023-03-22 02:33:00,VoltUp partners with BSNL to set up electric vehicles battery swapping stations,https://www.moneycontrol.com/news/business/voltup-partners-with-bsnl-to-set-up-electric-vehicles-battery-swapping-stations-10292471.html
237,2023-03-22 02:59:00,"Hurun Rich List: Rekha Jhunjhunwala, family lead 16 new billionaires",https://www.moneycontrol.com/news/business/companies/hurun-rich-list-rekha-rakesh-jhunjhunwala-family-tops-list-of-top-16-new-indian-billionaires-10291521.html
238,2023-03-22 01:46:00,Agritech startup Sorted raises over $5 million as seed funding,https://www.moneycontrol.com/news/business/agritech-startup-sorted-raises-over-5-million-as-seed-funding-10292241.html
239,2023-03-22 02:10:00,Hyundai discontinues diesel sedans ahead of implementation of BS-VI norms,https://www.moneycontrol.com/news/business/companies/hyundai-discontinues-diesel-sedans-ahead-of-implementation-of-bs-vi-norms-10291991.html
240,2023-03-22 03:17:00,Adani Airports to bid for more airports in India: CEO Arun Bansal,https://www.moneycontrol.com/news/business/adani-airports-to-bid-for-more-airports-in-india-ceo-arun-bansal-10291621.html
241,2023-03-22 11:16:00,Indian airports' revenues to rise to $3.9 billion next fiscal year,https://www.moneycontrol.com/news/business/indian-airports-revenues-to-rise-to-3-9-billion-next-fiscal-year-10290961.html
242,2023-03-21 09:05:00,"Amazon To Lay Off Another 9,000 Employees | Meta, Alphabet, Microsoft, Salesforce Also Cut Jobs",https://www.moneycontrol.com/news/videos/business/companies/amazon-to-lay-off-another-9000-employees-meta-alphabet-microsoft-salesforce-also-cut-jobs-10288491.html
243,2023-03-22 06:12:00,HPCL plans to set up its third LPG cavern in Gujarat,https://economictimes.indiatimes.com/industry/energy/oil-gas/hpcl-plans-to-set-up-its-third-lpg-cavern-in-gujarat/articleshow/98914507.cms
244,2023-03-22 05:46:00,"IOC to invest Rs 61,077 crore in petrochemical complex at Paradip",https://economictimes.indiatimes.com/industry/energy/power/ioc-to-invest-rs-61077-crore-in-petrochemical-complex-at-paradip/articleshow/98913088.cms
245,2023-03-22 05:33:00,"By 2025, Delhi government aims to meet 25 per cent of annual electricity demand through solar power",https://economictimes.indiatimes.com/industry/renewables/by-2025-delhi-government-aims-to-meet-25-per-cent-of-annual-electricity-demand-through-solar-power/articleshow/98912705.cms
246,2023-03-22 05:19:00,"Foreign investment flow slows, but surging services exports may lead to current account surplus in Q4",https://economictimes.indiatimes.com/news/economy/indicators/foreign-investment-flow-slows-but-surging-services-exports-may-lead-to-current-account-surplus-in-q4/articleshow/98912354.cms
247,2023-03-22 04:46:00,Adani Airports following investments as per plans submitted to government: CEO Arun Bansal,https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/adani-airports-following-investments-as-per-plans-submitted-to-government-ceo-arun-bansal/articleshow/98910963.cms
248,2023-03-22 04:23:00,"Premium hotels to set decadal high occupancy rates, ARRs this fiscal",https://economictimes.indiatimes.com/industry/services/hotels-/-restaurants/premium-hotels-to-set-decadal-high-occupancy-rates-arrs-this-fiscal/articleshow/98910184.cms
249,2023-03-22 03:41:00,Debt and revenue of road developers to rise in coming 2 years: CRISIL Ratings,https://economictimes.indiatimes.com/industry/transportation/roadways/debt-and-revenue-of-road-developers-to-rise-in-coming-2-years-crisil-ratings/articleshow/98908531.cms
250,2023-03-22 03:21:00,"Governance, funding info key to Adani ratings: S&P",https://economictimes.indiatimes.com/news/company/corporate-trends/governance-funding-info-key-to-adani-ratings-sp/articleshow/98907968.cms
251,2023-03-22 04:16:00,From Bisleri to Bilseri; how water became an FMCG product in India,https://economictimes.indiatimes.com/industry/cons-products/fmcg/from-bisleri-to-bilseri-how-water-became-an-fmcg-product-in-india/articleshow/98906413.cms
252,2023-03-22 01:04:00,Hindustan Zinc’s $1.3 billion dividend raises cash use worry,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/hindustan-zincs-1-3-billion-dividend-raises-cash-use-worry/articleshow/98897402.cms
